#;qubits;operation;library;performance
4;12000;build;pauliarray;3.3958013000665233
5;12000;build;pauliarray;3.3060205000219867
6;12000;build;pauliarray;3.246409700019285
7;12000;build;pauliarray;2.895175899961032
8;12000;build;pauliarray;3.3050923999398947
9;12000;build;pauliarray;3.087627699947916
10;12000;build;pauliarray;3.5364825000287965
11;12000;build;pauliarray;3.234182099928148
12;12000;build;pauliarray;2.774451300036162
13;12000;build;pauliarray;5.091564200003631
14;12000;build;pauliarray;3.993640900007449
15;12000;build;pauliarray;3.4428644001018256
16;12000;build;pauliarray;3.317075000028126
17;12000;build;pauliarray;3.2681817000266165
18;12000;build;pauliarray;3.2229027000721544
19;12000;build;pauliarray;3.294326200033538
20;12000;build;pauliarray;3.1305348998866975
21;12000;build;pauliarray;3.4651025999337435
22;12000;build;pauliarray;3.172556799952872
23;12000;build;pauliarray;3.247452799929306
24;12000;build;pauliarray;3.2608245000010356
25;12000;build;pauliarray;3.6517457000445575
26;12000;build;pauliarray;3.16289269994013
27;12000;build;pauliarray;3.032920300029218
28;12000;build;pauliarray;3.0416988000506535
29;12000;build;pauliarray;3.0715166999725625
30;12000;build;pauliarray;3.3708181000547484
1;10;build;pauliengine;0.07588379993103445
2;10;build;pauliengine;0.009549300069920719
3;10;build;pauliengine;0.004981799982488155
4;10;build;pauliengine;0.006773700006306171
5;10;build;pauliengine;0.009276899974793196
6;10;build;pauliengine;0.0047475999454036355
7;10;build;pauliengine;0.004628899972885847
8;10;build;pauliengine;0.0051003999542444944
9;10;build;pauliengine;0.003678899956867099
10;10;build;pauliengine;0.004671499948017299
11;10;build;pauliengine;0.005523900035768747
12;10;build;pauliengine;0.0047778000589460135
13;10;build;pauliengine;0.0045563000021502376
14;10;build;pauliengine;0.005561400088481605
15;10;build;pauliengine;0.004443799960426986
16;10;build;pauliengine;0.004131399909965694
17;10;build;pauliengine;0.004536299966275692
18;10;build;pauliengine;0.007515899953432381
19;10;build;pauliengine;0.00485990010201931
20;10;build;pauliengine;0.004966099979355931
21;10;build;pauliengine;0.0055201000068336725
22;10;build;pauliengine;0.00645240000449121
23;10;build;pauliengine;0.004818100016564131
24;10;build;pauliengine;0.010822399985045195
25;10;build;pauliengine;0.004390599904581904
26;10;build;pauliengine;0.004439899930730462
27;10;build;pauliengine;0.004361800034530461
28;10;build;pauliengine;0.004218999994918704
29;10;build;pauliengine;0.004346000030636787
30;10;build;pauliengine;0.005772799951955676
1;100;build;pauliengine;0.017809999990276992
2;100;build;pauliengine;0.028604899998754263
3;100;build;pauliengine;0.02176619996316731
4;100;build;pauliengine;0.029512299923226237
5;100;build;pauliengine;0.0223589000524953
6;100;build;pauliengine;0.02739210007712245
7;100;build;pauliengine;0.025137400021776557
8;100;build;pauliengine;0.02639180002734065
9;100;build;pauliengine;0.019764899974688888
10;100;build;pauliengine;0.024004300008527935
11;100;build;pauliengine;0.022622099961154163
12;100;build;pauliengine;0.03641960001550615
13;100;build;pauliengine;0.03449859993997961
14;100;build;pauliengine;0.02204180008266121
15;100;build;pauliengine;0.0520562999881804
16;100;build;pauliengine;0.020907900063320994
17;100;build;pauliengine;0.035539899952709675
18;100;build;pauliengine;0.021808800054714084
19;100;build;pauliengine;0.0213277000002563
20;100;build;pauliengine;0.019885399960912764
21;100;build;pauliengine;0.02647929999511689
22;100;build;pauliengine;0.023423000006005168
23;100;build;pauliengine;0.022764299996197224
24;100;build;pauliengine;0.026201399974524975
25;100;build;pauliengine;0.02306560007855296
26;100;build;pauliengine;0.025713200098834932
27;100;build;pauliengine;0.023653400014154613
28;100;build;pauliengine;0.026378599926829338
29;100;build;pauliengine;0.022381599992513657
30;100;build;pauliengine;0.030681499978527427
1;1000;build;pauliengine;0.20406489993911237
2;1000;build;pauliengine;0.383465199964121
3;1000;build;pauliengine;0.2919912999495864
4;1000;build;pauliengine;0.2691794999409467
5;1000;build;pauliengine;0.23676749994046986
6;1000;build;pauliengine;0.23455310007557273
7;1000;build;pauliengine;0.3152706999098882
8;1000;build;pauliengine;0.24969289998989552
9;1000;build;pauliengine;0.249787800014019
10;1000;build;pauliengine;0.31941330002155155
11;1000;build;pauliengine;0.26249380002263933
12;1000;build;pauliengine;0.22008729993831366
13;1000;build;pauliengine;0.24564999993890524
14;1000;build;pauliengine;0.21395150001626462
15;1000;build;pauliengine;0.3984684000024572
16;1000;build;pauliengine;0.22591329994611442
17;1000;build;pauliengine;0.2492066000122577
18;1000;build;pauliengine;0.2192090000025928
19;1000;build;pauliengine;0.22452020004857332
20;1000;build;pauliengine;0.2328410999616608
21;1000;build;pauliengine;0.27121520007494837
22;1000;build;pauliengine;0.21875840006396174
23;1000;build;pauliengine;0.21419930004049093
24;1000;build;pauliengine;0.24468500004149973
25;1000;build;pauliengine;0.2211569999344647
26;1000;build;pauliengine;0.2716962000122294
27;1000;build;pauliengine;0.2158226000610739
28;1000;build;pauliengine;0.21536010003183037
29;1000;build;pauliengine;0.24588299996685237
30;1000;build;pauliengine;0.19907190010417253
1;3000;build;pauliengine;1.5543990000151098
2;3000;build;pauliengine;0.7610461000585929
3;3000;build;pauliengine;0.8557484000921249
4;3000;build;pauliengine;0.7260739000048488
5;3000;build;pauliengine;1.014546199934557
6;3000;build;pauliengine;0.7403194999787956
7;3000;build;pauliengine;0.7183669999940321
8;3000;build;pauliengine;0.7344435000559315
9;3000;build;pauliengine;0.682865499984473
10;3000;build;pauliengine;0.9473886999767274
11;3000;build;pauliengine;0.7200992000289261
12;3000;build;pauliengine;1.2519804999465123
