#;qubits;operation;library;performance
55;1000;build;stim;0.01079805800691247
56;1000;build;stim;0.010683025990147144
57;1000;build;stim;0.011234320001676679
58;1000;build;stim;0.01083481399109587
59;1000;build;stim;0.010276283021084964
60;1000;build;stim;0.010568986996077001
61;1000;build;stim;0.01114726101513952
62;1000;build;stim;0.011983992997556925
63;1000;build;stim;0.011130172992125154
64;1000;build;stim;0.010890355973970145
65;1000;build;stim;0.01057648001005873
66;1000;build;stim;0.010452337039168924
67;1000;build;stim;0.009744332986883819
68;1000;build;stim;0.009733741986565292
69;1000;build;stim;0.009717493958305568
70;1000;build;stim;0.011261004023253918
71;1000;build;stim;0.010384025983512402
72;1000;build;stim;0.010753879032563418
73;1000;build;stim;0.01091421500314027
74;1000;build;stim;0.009735180996358395
75;1000;build;stim;0.009721078968141228
76;1000;build;stim;0.009874738985672593
77;1000;build;stim;0.009735084022395313
78;1000;build;stim;0.010740305006038398
79;1000;build;stim;0.010543437965679914
80;1000;build;stim;0.010555036016739905
81;1000;build;stim;0.009728342003654689
82;1000;build;stim;0.010633345984388143
83;1000;build;stim;0.01046878204215318
84;1000;build;stim;0.0103926410083659
85;1000;build;stim;0.010665904963389039
86;1000;build;stim;0.010487898951396346
87;1000;build;stim;0.009801154024899006
88;1000;build;stim;0.010186184954363853
89;1000;build;stim;0.01039191399468109
90;1000;build;stim;0.011099828989244998
91;1000;build;stim;0.00972957699559629
92;1000;build;stim;0.009763623005710542
93;1000;build;stim;0.011286293040029705
94;1000;build;stim;0.010999260994140059
95;1000;build;stim;0.01096278801560402
96;1000;build;stim;0.011208515032194555
97;1000;build;stim;0.010636598046403378
98;1000;build;stim;0.010699707025196403
99;1000;build;stim;0.010754348011687398
100;1000;build;stim;0.011172999977134168
1;3000;build;stim;0.028881859965622425
2;3000;build;stim;0.02842641802271828
3;3000;build;stim;0.03183662804076448
4;3000;build;stim;0.030569933995138854
5;3000;build;stim;0.03244884195737541
6;3000;build;stim;0.032044616993516684
7;3000;build;stim;0.030158146983012557
8;3000;build;stim;0.030743968964088708
9;3000;build;stim;0.0303173569845967
10;3000;build;stim;0.030436980014201254
11;3000;build;stim;0.031540348019916564
12;3000;build;stim;0.028412227984517813
13;3000;build;stim;0.03243957698578015
14;3000;build;stim;0.029562756011728197
15;3000;build;stim;0.03206295002019033
16;3000;build;stim;0.031805939972400665
17;3000;build;stim;0.03273430000990629
18;3000;build;stim;0.02836318500339985
19;3000;build;stim;0.02970244997413829
20;3000;build;stim;0.03127719700569287
21;3000;build;stim;0.030968496983405203
22;3000;build;stim;0.03223026799969375
23;3000;build;stim;0.031099607003852725
24;3000;build;stim;0.030031605972908437
25;3000;build;stim;0.03097432799404487
26;3000;build;stim;0.03533602098468691
27;3000;build;stim;0.03065270301885903
28;3000;build;stim;0.03068109299056232
